Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Costa Rica,CRI,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,-3.038641686,9.027232655,5.449712007,3.272058824,9.59670447,7.382830626,4.105267707,6.064505417,3.091734502,8.499734265,6.24190896,7.317635436,8.22413846,5.617149176,0.915485395,5.815531139,10.64236329,5.401290674,6.017031368,0.95371726,-3.682143217,-4.611330698,1.778040866,5.443422441,2.813074566,5.237745147,4.79013651,3.882882883,5.482612089,4.676400947,1.490732013,6.676246254,5.623122306,4.079366704,2.474913816,1.606753628,3.919896887,5.454619377,5.586668975,4.131391634,3.546330503,4.019861315,3.931882999,4.549466387,4.326011955,6.704046873,7.862446309,7.011048991,2.614182474,5.931925309,4.901304546,5.406929072,4.674762855,4.546518393,4.613815859,4.219833088,5.066782838,2.841797091,3.633946575,-5.165363545
Caribbean small states,CSS,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625957462,-3.85033894,1.731010784,2.770434461,1.320157568,0.151592728,3.432817682,-0.9833418,2.904897074,4.959424827,3.752234986,2.382923818,3.395498102,2.161411263,6.240088625,3.029842265,3.372959196,4.735317764,1.947039734,-5.061934427,3.451825137,2.369748185,2.398037123,1.325869672,1.740838391,1.581609908,-0.375147386,-0.844323161,1.740375082,1.465472783,
Cuba,CUB,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.851716873,4.565904319,5.476570049,4.938220784,5.510547804,2.182753169,5.178908652,6.883407439,14.18652788,12.57180878,8.073675712,4.279093913,2.587531039,3.950288504,2.903501281,2.79944675,2.330337441,2.329862207,3.207072005,1.237488173,2.075801176,2.158880081,1.438713177,-11.21253691
Curacao,CUW,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.288388441,-0.475212083,-7.699672648,-2.092246437,1.054601541,1.832534218,1.266423376,1.999669342,2.592812143,2.698815788,3.305312688,3.361723331,3.900711887,-6.411338808
Cyprus,CYP,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,17.71602819,19.19304651,7.632792935,11.9080354,6.40137715,7.60761171,7.393215108,6.261614754,11.03765967,6.329970932,5.021015735,7.137026697,8.857448879,10.78773243,9.969237032,2.391652807,10.14523731,1.967809967,8.084958125,15.36529217,2.196040239,4.469191176,5.95406768,5.300084623,6.984728817,3.153934263,2.92559066,1.840877321,4.251411283,5.478489278,5.523250831,5.15153416,5.333001759,0.990579399,3.483764128,2.130017186,-2.017812292,-5.299054093,-0.921276549,2.923999513,5.29291145,5.935964967,5.119122545,4.832897586,-4.663973977
Czech Republic,CZE,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.333499505,3.006430075,3.583248173,0.776498518,0.61808003,2.356154158,4.174672971,3.336584063,1.254370464,4.199073463,2.949564351,4.616558761,4.082594175,6.969963462,1.848828157,-3.578954559,1.923226102,-0.028024021,0.990488965,1.60833423,2.433581164,4.679855546,2.700411141,4.693248906,4.628334282,3.597593167,-3.884257447
Germany,DEU,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.546378355,1.358391009,2.199763128,3.16050315,2.917332404,2.157621379,3.248917365,2.214287803,2.847274213,3.311939687,1.079594799,-0.753756558,0.828693696,1.249516536,3.471027075,3.283671776,1.819153489,-3.215847065,0.704811246,3.479994594,0.776947606,0.954666625,1.25059221,1.348144794,1.504499686,2.491319866,1.285775935,1.902786314,-3.831392805
Djibouti,DJI,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.219373879,6.994611578,7.398432788,3.681986021,2.983909474,6.822957407,0.113528442
Dominica,DMA,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,10.52543995,-8.845560282,19.49869926,2.263381596,3.041156991,2.879254935,2.068723703,4.075450486,4.215927504,5.911145662,5.380056546,4.341769213,5.15502151,4.16872399,2.011105092,2.349817458,4.343126446,4.023536237,2.465742511,2.456945146,4.414722064,3.150607773,1.28939071,1.655565797,0.065007271,6.183645906,0.787312832,-1.707695011,4.279213392,5.596683447,5.651326859,0.98207675,1.880032095,0.150723063,-1.471066761,-0.711425465,5.090500873,-1.181637148,0.348320455,-2.710394723,-7.327008776,9.334159365,-11.50400691
Denmark,DNK,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,3.618665282,3.919797213,6.853568196,0.346307723,3.276587297,3.03253046,6.411255943,-0.248324987,-1.172910151,6.330215898,1.989832533,3.147357115,5.005109374,-1.721492311,1.963059643,3.395868104,0.903004409,3.421810163,2.840573198,2.508572684,1.08007639,1.986125206,0.708770812,3.995688413,1.81946883,1.873373665,2.545756215,3.341604455,1.936092406,3.564866248,2.216960888,1.893665539,3.50244224,4.98462954,1.518224306,1.162056915,0.999370846,1.730309374,2.699035226,3.847070901,1.495507121,0.921707659,-2.342664915,2.015456327,1.370503566,-0.374387364,1.706731303,1.656474586,2.647789621,2.653977009,1.901453696,2.040857019,1.476254647,-3.027664283
Dominican Republic,DOM,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,-27.80045482,-0.251722046,6.635078691,22.76052625,9.798217249,9.679360804,10.12400093,9.011904786,6.336797572,5.993772704,5.540595675,4.260089686,3.655913978,11.28916869,4.463229622,4.354996523,2.700790188,1.831649058,0.648435297,2.745098039,7.393675027,4.803005686,4.340664664,-4.285448974,2.01309726,8.607723548,6.868929464,2.945589208,5.247749883,4.962306691,9.471351926,3.247691961,5.31359757,3.472606096,4.656562844,3.784539886,-0.352572351,3.082806557,8.194141722,6.883838151,7.398968984,5.14135606,2.298272858,7.872753819,3.391179757,4.204315027,3.272501463,6.464459583,6.148671294,6.533002542,3.86090667,5.980213078,4.097755876,-8.209781418
Algeria,DZA,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.926534601,4.695995658,6.383017231,4.849209755,5.245164125,7.088482724,6.054336619,9.474614936,8.56122428,7.802398018,7.207482667,8.062467346,4.920407869,6.239125541,6.545596373,4.658056185,2.45835355,4.035732258,3.262474499,2.831663661,-4.099042433
East Asia & Pacific (excluding high income),EAP,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,7.425948382,7.774799059,8.865091227,9.790372538,10.82938107,12.91464649,12.80633062,9.694410466,12.05285482,11.58480911,7.076076729,4.134202232,8.196331936,10.86082828,11.14813953,10.36211013,9.318175729,8.720091086,9.433600433,4.392338614,7.721107985,8.854517437,9.193861141,9.551267269,8.845116205,9.655451579,11.53034209,12.9908151,15.19370794,10.01010208,8.856933915,9.130640592,9.194370029,7.848936223,8.079013766,8.087313176,8.396376296,7.867748003,8.023644702,7.783129938,7.110690792,1.386369424
Early-demographic dividend,EAR,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,3.541977071,4.717007639,6.490302847,5.550439144,6.941420645,5.559308913,6.776285183,6.214329258,10.15017113,8.256146372,5.049170497,5.103407977,4.777197395,6.017937908,6.010927545,4.341893302,2.736144853,3.075045399,2.983839515,1.654277984,0.719400434,3.244960609,2.082511676,3.032606261,4.265984108,4.352792284,4.627176146,5.184528517,3.267035656,2.685249256,5.09627416,6.325978841,2.953065509,3.245821425,4.16633916,2.86695539,2.971571493,4.246032717,6.342880751,6.340237955,6.409353989,6.756007336,4.814091732,2.266275643,6.224098984,5.923209254,5.138753718,5.042001825,4.912721627,4.946426349,4.475371295,4.736037102,4.285966079,3.816865376,-4.638462487
East Asia & Pacific,EAS,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.049371995,4.838639542,4.780821885,1.015528567,3.624078428,5.098881169,4.358497799,4.735278185,4.336533191,5.144603294,5.854331894,6.223452084,7.652782322,4.258653218,3.177509127,5.739091582,5.619810849,4.996731801,5.4852993,4.698217003,5.385359141,5.143375182,5.506819187,5.205701321,4.752020061,
Europe & Central Asia (excluding high income),ECA,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.511193287,-5.313919483,-11.76078744,-3.662094357,-4.860574295,1.881657447,2.179479617,-0.481499498,0.687738713,6.585657108,2.390237741,5.956924055,6.311400306,6.924911499,7.674215518,8.735291081,10.88244196,5.094257437,-3.9267142,4.214386831,5.259034818,6.807066363,3.397891815,2.959108315,1.138706017,1.435840454,4.221294906,3.837836707,3.135503248,-1.596725833
Europe & Central Asia,ECS,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.872042683,-0.218531132,1.831473221,1.85899935,2.459628219,3.03460518,3.053088673,2.705066761,4.249286161,2.520111602,1.825645646,1.782911333,2.969146039,2.955759137,3.844018631,4.176254551,1.884588197,-2.370686156,1.934245566,2.354014295,1.26182469,1.089264023,1.880144651,1.797655958,1.960402561,2.672738579,2.242285548,2.119828525,-5.815047004
Ecuador,ECU,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,4.414539303,2.875138159,3.367715992,8.18041366,2.720350947,0.644649242,2.271659549,3.412395804,4.707117365,7.170348373,2.225094007,3.532363735,6.178058458,13.84751815,13.99662281,7.755316103,3.441503789,6.142462217,6.361947474,7.439752903,10.83715779,2.174306324,1.870800191,0.999857267,3.07575876,2.186550146,3.705851709,2.142448726,1.128161373,2.327167048,2.981610009,1.616857183,2.466994511,1.912783645,3.834542254,2.745852253,4.306876978,3.783480038,-8.344482039,4.505170091,2.39141754,3.338726642,2.957983488,4.849044761,5.779486709,4.672928818,3.639134001,6.663435829,2.855863245,4.53799976,6.792718104,5.919246428,5.409546158,3.992517255,1.312441765,-0.798191508,1.964392197,2.714581864,0.080643034,-7.361403885
"Egypt, Arab Rep.",EGY,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,6.198210143,3.698501873,8.517682468,9.374566634,6.75795613,7.565320665,3.687755327,-4.44042168,4.100735458,6.198968147,6.765688823,4.973567056,2.100589755,13.82398754,17.26576889,11.61298944,9.642401022,11.80838672,10.6719625,4.456660069,9.042787027,9.676528807,5.67779228,6.872518747,6.116889549,4.045118631,5.106542056,5.366526521,4.594158227,5.167695766,3.235814119,2.110059134,2.687107966,2.965203328,5.009431394,5.594559038,6.3383025,-0.902090046,-8.369101749,24.10069652,11.14993067,3.424078153,5.135970464,4.897556207,5.317768702,7.670219508,7.235671235,4.143341762,5.481608591,2.487766391,2.755581258,3.195539684,3.614396864,5.01068866,3.26344411,4.66765198,5.097186767,5.110302526,3.647855712
Euro area,EMU,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.200413801,1.001865921,2.240602899,2.774305717,2.374655831,2.968444661,3.422435009,2.974183185,3.824070003,2.767279593,1.364477437,0.733649465,2.180878833,1.98354121,3.212829359,3.351052773,1.59830898,-2.31405617,1.282957218,1.896377638,-0.120578632,0.270414702,1.219059096,1.551774413,1.606986136,2.44612959,1.866001108,1.919421745,-6.49429071
Eritrea,ERI,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.277445005,3.030749582,3.610792068,4.200480222,5.309567539,3.900336798,3.225770945,3.033620405,3.825522109,4.331140988,4.867725879,5.097755184,2.354379137,-0.683461006,0.847485329,0.888138517,-1.42664372,-0.446672137,1.120267156,3.119030492,2.373665257,3.255654558,2.633335959,2.307192865,-11.49584045
Estonia,EST,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.033066298,11.06092398,5.301112482,2.921189287,5.618830229,5.716025385,5.756646618,7.140724968,7.387831194,8.89360912,9.31905936,6.307219025,-3.201186986,-11.76702193,1.197941103,4.518488305,2.849048497,1.311839893,2.423622261,2.215547164,2.872557889,6.877706443,3.845079898,5.418393856,-2.064109061
Ethiopia,ETH,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,6.88484025,3.406456404,6.132020976,5.359125608,0.911508267,10.68136397,4.575090498,-0.56872389,2.748122345,-19.45989126,-16.72031054,21.87619208,9.630633585,10.58594444,6.993321808,4.396839697,6.483649735,8.113166809,10.88442474,4.540421243,5.637363519,8.467541948,5.079107218,12.31671081,12.84491057,15.75662146,16.40039852,14.68212952,16.73739951,13.00218295,9.908847915,9.050249172,12.86555409,11.10524319,11.21410008,7.533163585,8.484738705,11.24557976,5.280754884
European Union,EUU,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.865565196,0.921565381,2.258899426,2.770093694,2.554960193,2.863080105,3.413639459,2.995793996,3.983971823,2.66833794,1.5053071,0.904547524,2.343030771,2.190741615,3.389833999,3.474519405,1.632765989,-2.169919507,1.392301047,1.925924581,0.309279538,0.385708516,1.394861927,1.834686788,1.80974601,2.640147608,2.12503906,2.192109545,-6.005017165
Fragile and conflict affected situations,FCS,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,2.860659724,0.231905195,4.022649266,7.761182099,4.891237487,2.450776079,2.984491709,3.458955519,4.358982191,3.977871444,3.048728992,3.801289406,4.164747681,4.084133401,1.975896011,-4.303685983,-3.034637149,-0.017956775,4.881271568,5.746367239,3.273417077,4.933694727,4.853291208,4.516674132,5.128904386,3.601108033,0.780677123,0.424138635,3.547540578,2.011229435,1.691356682,4.881098288,2.626563664,-4.806119798,1.361538153,2.770451683,0.502469964,-1.345745374,-0.290697674,0.224505387,2.141246014,2.668230241,2.048551106,1.668738053,-3.647996569
Fiji,FJI,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,-7.155624961,21.6314517,4.24200848,15.18258622,16.83798846,17.2957718,11.78215035,16.94269445,8.256589129,2.204321672,2.169676639,0.635807366,3.795455113,8.528566655,-1.380553712,3.329159383,0.318402179,3.171587675,5.724871422,-0.32025345,2.636415297,-3.059373145,4.846814444,-4.852952673,7.232074279,-3.723154839,5.476748998,1.9336415,3.513687521,5.029147196,3.817055881,-1.583250257,4.388758187,7.69121893,0.026381167,1.964659418,3.200571717,2.424658138,3.52336768,4.000234866,1.51908322,1.254348078,8.622039163,-0.817890851,2.900662134,-8.738813454,3.037157592,4.519810938,20.10871596,3.017915032,0.078408186,3.626644412,1.730333827,0.173439012,-13.57993821
France,FRA,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,4.145408424,6.246151929,5.588081607,5.159826662,4.272824761,4.965301673,5.105458445,6.870347622,6.906112199,5.962094086,4.555529949,4.568614865,6.333803886,5.942596976,-0.867380966,4.107800734,4.684572289,3.986905907,3.529038997,2.686779697,2.019667448,2.901412335,1.89334907,2.367961204,1.784072544,2.328418327,2.465790428,4.372380778,4.813707784,2.632009706,1.515911528,1.765544594,0.680900193,2.497568499,1.97855616,1.902035881,2.730334247,3.632302761,3.305675646,3.590475877,1.973823904,1.205963598,0.978552153,2.855448515,1.713171521,2.695827724,2.60016412,1.45355028,-1.883680288,2.210864221,2.428935692,1.179331986,0.660712282,1.232745928,1.113770583,1.531540579,2.255600218,1.851621421,1.971516695,-7.394614018
Faroe Islands,FRO,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.363730285,-3.979919246,-3.399979355,4.599721155,3.26857886,5.176614496,2.339561487,-0.862378929,-1.762123644,0.738700308,2.534876067,-3.255638522,-3.570405356,-1.715154635,2.361453538,0.394241211,-1.561993287,-0.65056461,-1.326999677,2.982503902,2.756235134,2.877916619,0.902744215,2.448902401,0.301932549
Gabon,GAB,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.070788681,1.23147018,0.734976978,0.578600165,10.70586206,5.691866257,5.978919582,-0.878839213,6.495800469,6.891115236,9.899688124,8.397072889,6.147154256,5.210003126,3.027743986,5.426550309,0.538132723,2.297279115,-2.770356581
United Kingdom,GBR,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.902614765,1.089823039,3.202530788,3.625371075,2.485616819,2.632749648,3.413430348,2.825157684,2.356343238,4.351750385,2.154048979,1.904703793,3.651431965,3.526533366,3.887229564,2.914709936,3.254427274,0.517890266,-2.986963135,2.501029667,2.589342577,2.278396014,1.569910653,2.888262937,2.151851449,3.195780926,2.408425983,1.617893765,1.56736096,-9.434886282
Georgia,GEO,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.316092333,7.024567848,11.50868399,12.97623862,6.784547098,-4.385600067,15.34748383,5.954595542,6.186362493,3.261562117,3.438499156,3.755065419,2.768657674,6.328241713,5.627607143,6.324761575,-8.065006125
Ghana,GHA,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.686357664,7.988809461,5.550425747,9.823398827,9.373975353,12.08110863,14.8152903,5.206571842,2.875680816,2.758327745,3.446898971,2.810099739,7.622649524,1.466820674
Gibraltar,GIB,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.698759963,13.30475607,1.235397914,5.973440783,-0.588865157,4.06198274,3.989819064,4.869487856,3.686859882,1.40293805,3.676711617,2.903765051,1.297801455,1.703930252,1.573057767,2.892215464,1.227366077,1.165927746,1.603629685,-4.394064854,7.16725497,1.062215016,4.482235123,4.231118055,9.244461813,6.846774335,9.143172864,1.942633685,8.294159909,5.660599832,3.909322199,5.077148998,5.252873834,-2.147530763
"Gambia, The",GMB,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,10.63718071,2.427410586,6.040891466,0,0.262932188,9.178312223,5.884711694,12.40075848,5.650858319,1.814709018,6.066286009,-1.090796186,12.87034091,7.874716809,-5.29008497,5.794931168,6.850559141,2.254486685,-3.619086831,6.072708471,2.793575584,1.93642443,7.315111087,-0.703806648,6.928214902,11.19903389,-1.839703816,5.848847328,3.12595753,4.232750639,5.617407732,-0.688198633,5.072997748,4.562286931,0.827577862,2.948520813,8.026429554,-2.309925594,8.432461199,6.618141964,-2.953816249,3.447549454,2.589156678,2.741241716,4.544260141,5.289230315,1.359108427,-0.243204626,-2.080064238,11.73289453,10.11798068,6.147196641,-7.1581641
Guinea-Bissau,GNB,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.521132994,-12.71963951,-0.49080596,11.24182878,6.772866056,-5.212684835,8.394616952,3.975508031,4.005834568,7.450205147,23.48309101,-4.461510415,2.662089026,7.359343517,6.589801903,6.988140003,7.234260127,-1.377662576,3.534152005,-4.291463679
Equatorial Guinea,GNQ,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.64956473,24.32001466,1.945908113,14.68806788,9.241004677,10.37083414,9.902720583,0.630220181,-2.952791931,-4.332641436,-3.463860489,4.839958953,-1.336522265,-3.14196493
Greece,GRC,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.012971339,5.265738886,4.907823259,-0.466113245,4.299267774,2.530176727,3.884635202,5.770947211,7.494748599,1.408381458,3.987176395,4.985099356,3.674163414,-4.472142794,-3.790322594,-9.043389438,-6.445739642,-0.718007573,0.946707036,0.393858696,-1.088143924,2.002176048,0.960063528,1.040283479,-11.55461298
Grenada,GRD,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,8.977646671,3.537120368,1.802635768,-1.036825348,5.491615914,5.79813381,4.01579605,6.386505571,10.44135687,5.988754176,1.046916902,3.311512335,5.888301626,1.947751277,0.532864667,-0.186144926,2.480979399,1.284428742,3.656577935,3.813240728,12.90044649,6.836339383,4.944002798,1.405913677,3.546172917,7.033542395,1.310668621,5.349222313,0.852508565,9.185247333,2.932928827,-3.212480535,-1.677747657,1.439254761,0.617060436,1.293985827,5.682981222,3.074732546,2.612245759,3.847784317,2.524173486,2.017263062,-13.22577533
Greenland,GRL,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.884179851,2.194184706,6.39233922,1.972126339,2.311771434,4.048194404,0.257208904,-0.521757956,-0.0881412,-0.545650588,0.878268869,0.320241429,1.112397606,0.597168267,-0.319152331,1.556046489,
Guatemala,GTM,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,3.190487554,4.469381801,10.77370655,6.046308843,5.60995084,5.160111364,4.989295152,9.274618031,4.660042604,7.115195708,5.057559003,5.93773741,7.072837691,7.625407268,0.779419915,8.556449297,8.369619158,4.680615044,3.75779135,2.722789523,0.576146291,-4.452274903,-3.003875138,1.165444847,-2.213272498,-1.468192277,3.039626196,3.278477751,3.843246804,2.31968498,4.036847129,4.527623466,4.286620304,5.279620455,5.530348137,2.835392394,3.947977023,5.197094392,3.687215525,4.435867388,44.09972072,3.322426335,3.217165915,3.964564087,3.837326892,5.654475949,6.51949429,4.882836121,1.31387644,3.717792953,3.884161887,3.600598964,3.750934389,3.967012302,4.556641878,3.037749125,3.425619519,3.590896946,3.837451148,-1.906560731
Guam,GUM,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,4.385036841,-4.227359301,-11.5105577,10.39396675,11.79681905,7.059719346,3.379349159,-0.717054912,3.357056,5.93274051,5.689527264,1.639173968,13.64608825,-16.79170906,3.934939018,22.43458525,0.11313257,-4.461784889,-0.936139211,-5.159315687,11.98832667,-10.43618825,-2.02740778,-5.7515994,-3.022430127,-4.779034084,-11.01757745,7.789823059,-1.247288503,1.647446458,-0.16207452,1.298701205,3.418803475,7.592975121,5.952952599,7.340280937,6.58505692,1.940594021,-2.447552392,5.336519314,1.096408278,-0.336574427,2.101313398,2.278574004,7.797341043,8.099999972,8.442907061,5.806035595,5.896283088,5.813311058,3.874065671,6.832026809,1.666414604,2.831924717,-0.39192679,2.490176725,2.798624961,2.920011742,4.152942577,-9.442094835
High income,HIC,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.310158603,3.474692965,3.878348359,2.345985243,2.053958974,2.065294185,2.956499561,3.26652211,2.888469372,2.630836421,0.969805747,-1.532119258,2.197914961,2.006758191,1.65065789,1.384216383,2.026941396,2.31113933,1.948107172,2.339303768,2.233666826,1.978903849,
"Hong Kong SAR, China",HKG,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.835378141,2.918608368,4.466029446,9.670908033,7.756954095,6.8155441,7.092906087,2.439587606,-1.729914983,6.912038695,5.18563573,1.756624608,2.739884451,2.461021648,1.731110662,2.269859043,3.530678416,3.08733229,-0.689936136,-6.590044062
Honduras,HND,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,1.482480251,4.067068817,5.024723643,5.103287174,6.084067882,5.503333034,2.750165218,5.089206109,5.081908965,6.964050073,1.276588756,9.243698353,5.865402844,1.725698308,8.928570494,10.90163403,7.612712124,4.127306081,5.814889866,5.214435094,1.326726688,-1.47507691,1.054609109,3.149495375,5.800047993,3.708683954,5.7494254,4.992237161,4.715542721,-1.610003671,-0.405531733,5.912196592,9.387699622,-1.958641105,4.295655104,2.873393848,7.889045356,6.808820894,3.814123742,10.06543166,4.976162318,5.563564864,5.884491283,8.477693926,9.277804232,9.705562338,9.925900271,7.272086324,0.926617216,4.951871222,4.44250111,4.404196542,3.658888979,4.121146102,4.782966146,3.870207937,3.827123958,3.893961429,4.478378536,-5.043767453
Heavily indebted poor countries (HIPC),HPC,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.138889679,-0.149825806,-1.771777354,0.448722617,4.73386236,1.130695033,4.794953564,4.456562239,3.160185153,3.022551175,4.859314747,3.376545197,6.682507196,6.90751819,6.738415283,6.636917731,9.730809338,6.282209125,3.99874286,6.364123436,4.414146294,4.263543937,6.017214943,6.491731974,3.139347343,5.465722994,3.509213273,3.825521058,4.367457308,-0.995340889
Croatia,HRV,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.909176802,5.568014608,2.6077944,-2.902110666,1.228810258,4.125622372,5.051716726,5.950710726,2.848738466,4.629918224,4.270286593,5.770356385,1.635301094,-4.647178628,1.401620994,1.302120028,-0.907896776,-0.76296103,-0.132590873,2.603562647,2.793988491,3.417806698,2.832316681,3.334407272,-8.170201124
