Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Cabo Verde,CPV,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.87630927,-16.82962566,6.874952082,10.91996662,13.47231822,0.590524174,-1.224745982,14.75337232,4.447959869,7.526085189,11.6830127,8.710616385,-58.42815423
Costa Rica,CRI,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,-1.044932079,11.40443506,28.95057549,-10.28037383,2.200374532,21.70178653,7.452714783,30.76451528,9.884811144,14.47464651,7.794282064,17.35071862,7.731481481,8.379888268,-1.971739601,5.420113992,8.155150162,9.939691038,3.259115844,-4.34375,11.11936087,-5.457704129,-1.311734939,11.27502936,-3.992791865,3.627929426,20.94858592,7.3700875,16.0735634,7.901467685,8.902605873,17.06782029,8.094809544,3.941271885,11.01838603,6.256558123,8.695457847,14.45886576,5.118522429,2.240459977,1.702018284,2.680096879,5.671028647,10.38334176,6.011897539,8.04149726,7.522935853,2.172059316,-8.461752653,9.32745251,7.048104151,5.564272466,3.311533498,4.96433605,2.888311942,9.417271898,6.954924489,4.890960796,3.089177267,-9.480803879
Caribbean small states,CSS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,8.582682824,4.837318888,3.445136273,0.962226769,9.452406929,5.447088768,8.781560843,6.607756262,0.902555172,-4.869837244,19.95025901,9.252321478,5.133033509,6.681725151,2.408023836,1.518396366,-1.679450826,0.524955189,-5.047532512,-3.580793695,-3.526584398,-5.916165933,-24.92509259,9.119648778,4.331925235,24.61188297,-4.910826426,5.758816537,12.82128138,14.07412327,-3.598253275,-3.798997403,5.782270216,19.04366233,47.49970917,1.323869078,13.796286,11.57254952,3.117884043,13.79310345,5.456038215,0.438813787,1.740539779,-2.839728494,-0.099800399,-19.73740545,0,-2.355974395,-4.598015114,-20.54781447
Curacao,CUW,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,65.24098037,22.31132995,6.140095055,20.75259195,10.81395669,14.08184333,7.910228554,8.165696524,15.09851428,-1.081752717,-1.688813196,13.70036863,13.53559794,16.69939325,6.682873098,-8.463298521,19.86026447,-2.834784888,8.193618254,18.54763616,6.413299316,-0.022520414,5.823183156,2.431275978,8.770777057,1.7611878,-3.500344529,-2.898777391,3.191105237,3.091519408,2.302904539,5.363156125,-0.564721814,-4.654528121,6.139409804,6.95209259,-0.534989654,1.160300034,6.243867756,8.889828635,7.051109556,11.17979838,7.271055739,7.48380791,-5.106329209
Czech Republic,CZE,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.049519005,9.549792533,15.82318383,3.79047996,23.46229256,2.496524492,7.591714538,9.65229469,5.196586848,14.78107273,9.428671761,0.922339247,8.82346075,29.67946243,18.15847222,14.28921087,11.03135638,4.213839325,-9.827927848,14.66160452,9.163514289,4.279400787,0.259700543,8.714416927,6.032334309,4.342554295,7.198200186,3.706877047,1.479067824,-6.923527106
Germany,DEU,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,2.35401604,6.182798824,10.71730076,11.78861613,-6.136363504,10.29055724,3.995610882,2.765459863,4.971242369,5.459881901,7.218407221,3.703706448,-0.500667538,8.856086882,7.457626518,-1.190133614,0.740096511,5.661191381,10.27948164,11.34874662,11.02475753,-0.369376221,-5.931918809,7.918310809,6.606905808,5.886016028,12.2352942,7.678197834,5.281090214,13.8233919,5.666125509,4.20910995,1.899669092,11.52941141,6.686140019,12.29084333,8.886480278,1.940781854,-14.27874119,14.40774522,8.34992512,2.905708724,1.004463968,4.795580079,5.440742334,2.470000127,4.898994739,2.288585141,1.109595063,-9.319060798
Djibouti,DJI,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.892568186,-1.183294405,-25.58624506,,,12.85548999,7.500000003
Dominica,DMA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,3.712197148,9.801492274,5.995002033,3.822268888,6.330823806,5.262317829,8.355541184,3.414606855,-0.72405309,3.430783674,3.58608695,1.395944009,10.88932974,5.580504471,8.661625902,3.164561904,4.596210256,3.298075925,6.036503894,1.339329696,4.857489531,9.142061249,4.657820533,6.526650802,6.168864123,0.270817158,1.229240184,8.23561967,2.717473107,4.661446802,4.509899551,4.102225484,11.27558691,12.612938,3.357923989,4.352310377,-1.208782556,3.025378687,7.820181003,10.33762146,3.653556939,3.872017151,-9.224390015,2.940134566,7.194875948,1.1622057,1.611400127,3.12885309,3.577370534,4.111477232,4.813618339,3.352475503,5.02855998,-7.006719859
Dominican Republic,DOM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,-7.044076858,12.1338898,-12.10613353,1.603770516,-18.10584882,9.100857713,11.8455161,3.692479959,11.63522248,11.22289051,15.15817125,31.28374045,12.15650343,-5.590687326,3.267659797,28.30385406,-0.874434457,0.458808054,24.57508444,-18.05804406,8.362653018,-12.60457441,6.30921011,5.078428628,0.033919283,-6.820757873,13.05895144,-9.95179419,-1.684392374,-0.904847332,6.600000074,10.05571812,8.776891644,6.392633421,8.41196789,6.78404052,11.64076028,3.006778699,5.337511597,7.818323573,-7.27520162,0.701817719,14.29082726,4.244610133,-3.487512531,-1.326232129,1.067497311,-4.617873407,-8.473314156,16.06457245,7.297560975,5.547130363,9.048404258,8.734873102,3.067779811,7.492882514,4.854286926,6.054893507,1.536547995,-30.3186933
Algeria,DZA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,0,-65.51724086,64.99998867,3.030307353,0,8.579088747,2.96296553,13.42926173,9.090902842,3.875974884,-25.9328371,38.53903624,5.454546518,-6.034481657,0.55045743,3.467151897,-0.529099141,6.028368021,7.19063763,-12.94851675,0.299998923,10.19999698,6.200004182,5.700000535,2.599997551,-0.299996927,5.999993565,0.399998609,8.000002156,3.400000228,-0.899992254,3.899991697,-1.899993132,-3.400002349,6.299997136,7.500001872,6.300003646,1.699993238,6.005075115,6.363034495,-2.460798285,4.044579121,8.433612346,3.068142596,5.738961592,-2.641017543,-1.040454047,-2.859499069,-10.03594233,-0.855367384,-3.014323114,-3.781254247,-5.7,0.2,0.5,7.000000001,-6.100000001,-3.699999999,-6.1,-10.82152978
East Asia & Pacific (excluding high income),EAP,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Early-demographic dividend,EAR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,5.236335315,-5.660018278,11.29880596,6.052680166,9.429164657,8.444772099,6.260872117,7.647878684,10.14526666,9.025013718,6.069053162,13.2389929,9.041795824,-0.658582067,-3.894415366,10.1022433,3.108408449,-4.192939456,-0.07748355,-10.05084794,1.360157842,7.94625412,6.558262128,1.395275767,-0.17815384,1.083381725,9.583185785,6.873165814,6.587083839,5.865254658,7.00577997,5.287562347,6.437321978,7.82549159,10.69247309,8.788332576,6.849991461,5.181244645,-0.504821322,12.49139292,-0.387864523,2.17153195,8.085607954,10.75925015,10.26613255,8.407266334,5.163452176,4.006890594,-8.101092178,11.8556498,7.678790311,3.908422383,2.784866572,1.86997241,1.001232441,3.898365764,6.498983425,7.254892497,-0.549283537,-10.18139547
East Asia & Pacific,EAS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.78786676,-27.42800413,-1.664868326,8.796338825,8.232499534,9.929193461,4.251584545,1.232459114,1.759709645,12.23395905,3.669140136,10.01091816,10.75373969,13.98624178,3.469925376,5.501158436,7.631577194,3.104046567,-7.597113803,6.153785133,5.709873843,3.867519141,4.27732149,1.272840731,2.263662548,2.959991859,7.585825539,6.174160019,3.216640562,-9.167908368
Europe & Central Asia,ECS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,6.169716355,7.633900703,10.51337243,6.299520223,-3.798227273,9.502050929,5.870352669,5.268086663,6.264502242,1.542465889,5.33670936,0.751646187,2.854394853,8.574024267,5.152180706,1.286450165,3.528814882,5.230031248,6.77269012,3.859028151,-0.702683316,-0.632464679,1.397372466,8.709444869,8.406621767,5.878486215,10.54717051,5.772841968,4.834692598,12.43348566,3.659647432,2.588003699,2.34103735,8.46468141,5.605972492,8.752219477,6.196091206,1.496892678,-10.8682313,9.7219809,6.310347318,2.165600239,2.606869703,3.370883951,5.747315811,3.421636061,5.54379879,3.874230842,2.816484075,-8.885281485
Ecuador,ECU,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,-4.065399912,21.11162291,-8.176977688,3.741543559,8.62390205,3.781767159,7.285534941,2.654257745,-12.1987793,0.18761684,10.5247242,81.74915385,110.6318409,22.72492165,-19.26844803,2.631555746,1.47666902,6.466851763,2.902418855,0.378463876,0.843043654,-4.897561594,-1.696338379,2.740796422,7.47754977,11.61716022,-10.13776704,37.41952246,1.333243379,0.629559118,16.67498075,5.516265101,6.202935613,12.89168216,10.35883426,-2.12259232,6.98595202,-4.736616314,7.630833013,2.536169099,-1.58715483,0.623781606,7.210175607,17.17837497,8.633036356,7.125999442,0.017212283,2.983947688,-4.788346949,-0.237068078,5.667761504,5.466579851,2.558355145,6.21492915,-0.637306228,1.421079645,0.7170421,1.154065168,3.645625847,-2.126851087
"Egypt, Arab Rep.",EGY,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,-6.735395189,-8.106116433,23.01523657,15.48239896,0.056449337,4.456981664,6.805293006,-34.56384324,15.34003091,9.892538808,5.110497238,-1.752080596,4.413731609,4.696840307,23.29959416,12.38460741,40.64605445,2.677341033,14.3541893,17.0123189,29.69853157,-10.4123982,7.467785031,5.806451613,1.100535396,1.85348632,-7.163489313,11.17974058,16.66666667,7.142857143,3.333333289,12.90322587,1.249335954,0.52239876,11.29063523,1.780302775,-0.946987597,-2.653061196,9.1614256,7.028999385,3.290676439,4.973599028,13.83285298,25.31645572,20.20202021,21.26050418,23.2848233,28.76165113,-14.51223717,-2.983870956,1.246882774,-2.298850569,4.515659133,-10.94076655,-0.039123638,-15.02935421,86.04329805,31.55401713,-2.21575959,-21.66831893
Euro area,EMU,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,6.624890699,9.345574566,10.51105071,7.178681906,-3.872649915,9.979307826,5.643095306,6.054746612,7.311480178,1.351908719,5.606177431,0.887453203,2.919635709,8.434268731,4.248177811,0.546750704,3.389377629,6.815231877,8.727160539,6.886806517,5.362587139,3.696933816,1.106209551,9.21819203,8.684494793,4.998240354,11.04814281,7.243329055,5.683976379,13.15942333,3.968620195,2.109580569,1.041654975,8.034484077,5.236256243,8.656168122,6.846170045,0.734792162,-12.25568703,11.10316735,6.516283367,2.268649155,1.881099102,4.600457799,6.774520894,3.019868019,5.616361875,3.645398539,2.68480391,-9.102192528
Eritrea,ERI,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.93595043,-3.722031122,-16.44237909,58.53587329,3.435538376,-40.01785759,-39.47603047,1.301692732,16.19748193,8.726080176,-25.2541382,10.3274917,-1.030017907,15.0985733,-13.12995818,-21.37305017,36.21358061,17.49610905,575.7404561,,,,,,,,,
Spain,ESP,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,14.20160907,13.39970795,10.00138731,-1.000062611,-0.40151599,5.000800678,12.10006566,10.69885082,5.600981596,2.295029552,11.29160067,5.56565836,9.613368877,12.0383947,0.667172129,0.233468312,5.265234486,3.816984038,1.43181273,4.692345675,8.247005746,7.508037113,7.836318891,16.66967693,9.401463519,9.97186577,14.39034349,8.146681539,8.070879339,10.43821013,3.94199567,1.422549615,3.568383775,4.304224282,1.890665432,4.729259219,7.597043105,-0.906456229,-10.83791319,9.063265573,8.173609468,0.935228307,4.378401978,4.526346514,4.316234026,5.371237126,5.511250095,1.727638745,2.472048841,-20.14701645
Estonia,EST,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.518728777,5.411558189,2.573138386,25.42721792,13.16092454,0.474191073,-6.950075367,6.332805555,2.820674697,10.17253931,17.29231029,19.92239555,9.529446816,12.6154315,0.897881499,-20.3085483,24.2172264,24.17301773,4.8262746,2.800020375,2.64047014,-1.502566939,4.822528145,4.832046443,3.881196933,6.480376992,-4.977872774
Ethiopia,ETH,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.36141865,0.275164833,2.82186566,-11.21872984,-8.141084754,7.665659056,11.77793106,17.70412757,-0.517046293
European Union,EUU,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,6.525185874,9.017467373,10.57357037,6.945932472,-4.008885215,9.479620006,5.395432147,5.959861734,7.383232978,1.42102148,5.632997008,1.034709523,3.412241564,8.232154777,4.624262289,0.696611372,3.855104981,5.592905576,7.234694097,3.611424111,4.308328564,3.576579845,1.481819548,9.309420033,9.150076482,5.296849385,10.96297725,7.1935778,5.621403154,13.12954352,3.977517389,2.353064622,1.644404178,8.428565653,5.82909489,9.147568798,7.110600257,1.308371707,-11.92776115,11.00292294,6.703119065,2.217321286,2.108738708,4.84346403,6.676966593,3.497923199,5.785824459,3.827734788,3.038081643,-8.467719243
Fragile and conflict affected situations,FCS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.84235453,-7.046728659,5.440387034,-11.87964474,-7.961322931,-7.649440324,5.176103896,4.123296365,0.945546616,10.15292139,6.083983044,6.472176386,
Finland,FIN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,-1.155507616,14.48081356,7.220682386,0.110747335,-13.14028997,14.39597747,16.04251851,7.777288671,9.65065884,8.100131856,5.801988256,-1.873729326,4.328592228,6.526756481,0.634856653,2.563460672,3.329265316,3.524353947,1.688495414,1.40465826,-7.895202691,10.37862771,16.66811771,13.28681766,8.751070417,5.763348375,14.02840616,8.872203109,11.33690086,16.10557501,1.821815392,3.983246881,-1.007802889,8.742062344,6.948053981,9.813795526,8.987416018,6.601188874,-20.11359073,6.180251346,2.02900119,0.233335101,0.57272102,-1.951681418,0.391667673,3.893379651,8.822129914,1.503208499,6.827257803,-6.771293118
Fiji,FJI,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,5.313674071,1.166206949,8.389390941,8.28685494,10.80617049,6.913209035,7.472134052,10.47454719,15.48223817,16.1174498,9.656908337,10.99039237,12.44060653,11.5190114,-3.196295253,8.51372282,7.904207859,6.554459184,6.722829751,2.780499301,4.853083799,-1.125858715,4.742472058,6.770886951,2.114027593,-0.966905319,2.795204727,8.461923367,9.77750511,4.145828479,6.277299742,5.949879995,0.394605445,8.158914663,8.854315578,4.268087798,13.03924509,8.812540704,5.111921499,12.88554421,3.072178314,1.997470614,-0.958891771,5.358050642,3.975619735,5.997733577,2.791189943,0.440686648,-10.89804241,8.695173397,6.363889724,2.842135544,2.140711692,3.272421028,4.645919204,1.775862602,4.385892502,4.526985173,1.618733498,-15.8171476
Faroe Islands,FRO,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,8.264464241,10.68701757,25.51724894,24.17582283,8.407078219,-3.616653204,28.79843012,5.899803668,15.54310511,11.01201624,5.844374934,6.383217026,0.666510094,50.23652073,23.55191784,16.56463521,-3.388746568,3.779129062,-17.79332442,7.161868331,-7.219532731,-1.792196005,4.250404245,23.4877022,-6.908307915,-9.213569774,-6.36942675,3.287981852,37.58507135,11.69618638,2.912874171,2.553001892,12.54087066,4.488728422,6.23100523,2.429968204,3.377956243,-6.226697294,-5.300126378,-11.20003259,-5.785749296,-7.356266348,1.801492072,1.330899935,8.422920918,-6.827799123,3.066051504,-6.085163502,-1.559880092,14.80963584,4.96696565,-3.639169038,-0.342579458,0.397083953,8.658997077,-3.296859165,3.879085498,1.357420277,14.00250612,10.05985905
United Kingdom,GBR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,6.918852127,1.075479417,12.30541035,7.313151675,-2.963271644,9.106148329,6.878461517,1.848927151,3.7709391,-0.301557864,-0.49433853,1.112930822,2.012882295,6.741048784,5.853191443,4.164219162,5.858684632,0.59606061,4.555603275,5.281097155,0.165924423,4.529826981,4.550800362,9.229266111,9.445678423,7.09813601,12.29342976,2.665464556,3.000112808,8.791370347,3.148799819,1.46072159,1.994628869,4.979159585,7.292079945,12.82975003,-1.506774197,1.033183673,-8.840486878,5.577006038,7.342043028,0.646692271,0.868676324,0.818335088,3.76466422,3.341621379,5.653687459,2.776752359,3.35846648,-14.68759374
Georgia,GEO,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.60678129,13.74686339,17.25199866,0.196422255,4.152082801,8.710859187,11.68065276,10.05684484,9.776534941,-37.62122584
Ghana,GHA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.16771671,16.74261554,7.620277594,24.67920655,53.84208275,15.18600871,-3.604921071,-0.956859033,17.62739666,2.893585271,23.79007568,6.616384567,12.733068,-12.78972366
Gibraltar,GIB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.90790378,-10.85383261,5.634045861,5.927203105,-0.944682028,2.95438164,-12.49624696,6.60606336,-9.118664526,38.26663054,78.83375855,-0.349235412,-15.73327914,186.1969087
"Gambia, The",GMB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.880032534,10.31779963,-9.44322439,-18.18830243,16.56495205,-3.620044877,17.18143722,22.56953642,1.44561595,10.8922684,-3.849652372,-12.84465095,9.58952335,44.20479224,-10.5945113,-51.26350331
Guinea-Bissau,GNB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.22704535,-19.22073489,-15.466282,16.90554691,11.54653719,,,4.360849093,10.5121599,-24.19334707,46.19523525,-26.69017945,16.79794408,2.47423381,17.19921012,10.68571431,-17.80316739,20.42356789,8.694209965,-14.62772002
Equatorial Guinea,GNQ,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.705153897,23.94210008,15.38224689,-6.117562329,-0.15898513,-10.70496106,4.628857662,-7.583188745,0.49749501,-6.438591613,-8.973986076,-3.760846852,-5.662098052,-12.33446649,-9.033812093
Greece,GRC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,9.901414133,-4.563609617,15.52641225,-6.404384743,16.15858639,31.11967386,3.0174229,-1.85741856,9.631367546,11.53143874,18.4175622,23.37541291,29.40130891,0.115216461,10.32001723,14.3191158,6.313944256,12.04927631,18.80495918,11.07121994,8.40691404,-16.46410855,-5.846419368,10.94462643,1.831127822,16.84895182,5.937231453,-2.122849133,1.942950946,-3.468767886,4.123289727,10.02116927,-2.596852813,7.384034424,2.999030566,4.084473509,23.1028906,4.514390251,24.44487447,22.18314974,0.120190875,-7.324603758,-0.734170296,18.550612,3.339476886,5.212741905,10.61835294,3.472802964,-18.51933595,4.861192368,0.63894463,1.962690916,1.787376098,8.247337631,5.018175967,-0.414612472,8.511477939,9.117633878,4.885430257,-21.54536893
Grenada,GRD,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.991709168,5.201005025,-6.229237684,3.051773641,7.318114412,-8.276280803,9.43620178,4.252878358,-3.903327131,2.36508994,11.82476407,-9.9159725,15.16656572,-3.783177308,8.366737118,-5.313067456,
Guatemala,GTM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,2.352938352,3.831418939,37.14637376,-3.856506025,13.07929391,22.93729357,-6.409395841,12.4775901,12.81479137,-2.232268993,4.16184993,14.34517144,9.585052668,6.643046781,3.301495145,6.592964765,6.222886578,-0.106503996,10.04086815,5.15181419,-14.4063983,-8.451457204,-10.87808724,-3.23290052,3.181818201,-13.98678452,6.017925914,5.628019655,13.28607318,13.46386778,-9.090909206,9.393346545,6.670322163,3.361451138,12.56044949,8.686149963,8.102787004,2.394318191,4.603994418,3.816949433,-3.990027066,0.710305107,-0.517568346,8.216970938,-2.109630244,4.790667156,9.416119589,-0.162997452,-2.661219591,6.133976528,3.007954772,1.753647296,6.662733741,6.927340088,2.837720864,2.359042646,1.490103369,-0.311445291,0.080106348,-4.449209706
Guam,GUM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.06313835,25.77433628,4.309586631,-1.602023609,-2.65638389,-7.922535211,-14.24474187,-0.11148272,6.473214286,5.241090147,6.075697211,-0.375586854,-1.602262017,7.471264368,1.604278075,0.263157895,17.41032371,-74.0685544
Guyana,GUY,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,6.193848328,7.65458721,11.33006904,6.356150248,-2.794968653,9.490145498,5.978591022,6.244167592,6.839030022,4.663845899,4.99657682,-0.557406716,2.658839159,9.857267568,4.696921952,3.025020224,5.524078561,8.504120006,7.68079514,6.606064167,5.100484112,5.419637586,3.426934614,8.962174574,9.068049558,6.251781364,11.00256597,4.508794851,5.540807536,11.9114497,0.406745847,2.0507252,3.664852501,9.659811831,6.498899156,8.732993117,6.780435408,2.464331083,-10.35458666,12.01316259,6.582506098,2.824655124,2.990877726,3.730580912,3.795904699,2.461651702,4.602815365,3.822048998,1.133597302,-8.898866959
"Hong Kong SAR, China",HKG,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,7.908290414,6.014883244,8.800890739,8.361883574,10.85364685,10.83673898,12.05413835,15.00929507,10.80828774,3.124195549,9.006944129,8.575691336,-3.337530279,1.262885064,25.13271216,4.054434832,12.24851062,15.96518895,12.65116172,12.77922931,-1.018254594,11.17908719,17.78580541,5.146212511,13.10133539,26.5676915,19.78697478,6.506104136,6.767375282,13.36296212,17.31532451,11.98222631,9.173912677,9.817121996,6.30018526,6.198456909,-5.429828137,3.255953995,16.84375897,-1.03272111,8.570315641,13.04836475,16.12077233,12.16117585,10.17513753,8.180184837,3.506326749,-9.214449479,17.55128087,4.809577995,3.203815424,7.818182939,0.972114539,-1.371929049,0.670577136,5.832988353,3.655573026,-6.14087152,-5.944768937
Honduras,HND,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,1.187878522,3.258269758,3.82830776,8.960891133,36.64885776,16.41902012,7.528684191,12.61239707,-5.983172387,8.821194136,13.21540039,0.183823587,10.18348056,-9.908404956,3.881700577,1.067615705,-0.264090263,24.21716814,9.941595914,-2.969952147,4.015417598,-10.20012912,0.718907261,-0.428265525,2.659354951,6.626781011,2.423051735,-0.895140665,5.096774194,0.491098834,-2.015882729,7.980049981,-1.096997802,-10.09924113,13.57142873,8.061749574,1.32275127,1.56657954,-11.15681226,6.481481473,3.960836362,10.01042718,8.727986366,13.20183514,5.306423169,1.553617196,2.536939332,0.859724942,-15.89693577,15.68472922,8.36223467,9.848811181,-1.281047036,3.358464969,2.899861758,0.886736666,4.870250657,1.367903745,2.418492979,-20.43596821
Heavily indebted poor countries (HIPC),HPC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.948368036,5.813592887,9.766949864,1.069510157,3.447438005,8.093793101,4.899800278,9.109332491,5.701280191,6.753793932,6.069258436,5.898912841,-0.812945804,8.194295332,-4.53961166,7.830365238,0.271269927,8.392370625,1.008740641,0.395274836,11.34769575,6.095092209,7.124500888,-5.371001807
