Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Cameroon,CMR,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,5.268365905,1.299073915,12.04056309,6.534268452,-1.303178149,12.05707464,-3.426746571,4.182621101,5.420501531,3.652535209,7.676607159,18.33702675,10.44205544,43.65964504,8.856509198,30.67980832,17.99094011,18.34355724,4.920630684,8.639538002,6.091910738,0.514444971,-7.086134382,-2.301119601,-6.800000274,-6.599996729,-10.40000144,-9.941228516,-1.807536612,-5.550121746,1.513048978,-0.577588165,6.259798966,2.267865935,2.075338709,1.872854139,12.76875959,0.921420142,7.158623579,-2.853401114,4.687754723,-1.648315004,-0.179185716,-0.816381617,-1.532962004,-1.506490073,6.597386028,3.099047781,1.625543303,6.416112906,4.953284295,1.410120817,2.932534943,3.761342719,3.231767355
"Congo, Dem. Rep.",COD,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,13.83324368,18.97992429,7.099332911,0.284018578,9.119908046,6.530513051,-4.410328697,-8.875703225,-2.007115973,-7.854955734,-6.850871568,4.850306663,0.492228465,-3.376206535,3.954592302,12.49585162,0.312373763,4.832294819,0.931082665,-1.926674307,-4.38679049,-18.9090184,-19.87818078,-29.92398276,-14.49704272,-2.076121719,-10.36513636,5.876742114,-19.83930946,-2.0367379,5.916667156,10.61193358,-8.068686601,5.077167171,2.422786548,5.749514173,14.22843926,2.597636021,4.471896575,4.453670601,1.569790033,28.66857557,15.65797081,8.957015369,10.45098692,14.62601452,5.911433929,0.495506135,7.73646372,12.1165112,4.107076864,4.218708745
"Congo, Rep.",COG,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,13.8758354,4.941690066,-4.036236412,3.50492046,10.15807968,5.533075411,26.21414575,0.558958644,3.575091269,15.25751998,0.982978552,6.782757162,14.52155604,24.8849654,26.37392615,9.841570584,-19.97865568,4.471748005,24.48702568,24.75253314,-3.798453534,40.73228151,17.47967481,8.581314848,-4.843849583,-8.626255865,1.589931166,2.977126798,10.35903348,4.443183959,0.339037778,3.087767595,4.846940543,-3.124043668,5.077338404,6.418233925,12.45618209,5.640611364,3.159227992,2.951334381,-3.128131398,1.371711261,-3.771073645,2.051636698,11.29433025,8.694002449,-16.26179158,10.65843069,15.96970913,13.1883015,-2.145001268,7.211157141,-3.627360103,6.472919791,-6.258984891,-22.08909118,4.525977874,-7.871054419,0.166534563,-7.668227669
Colombia,COL,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,3.13130241,7.436922896,5.036266594,7.799348534,5.00265906,7.091798561,10.03697493,9.671400942,5.277221109,0.139593909,4.428674017,1.474835568,7.611416726,5.289049245,3.559768077,-0.906403941,-0.404550161,3.39756697,6.880135299,5.963779989,10.32323684,6.101219818,3.753892516,4.622556566,2.449068355,2.722689754,-0.44432147,4.236395276,3.647792788,5.543018103,-2.686431014,1.335912535,0.707501024,-7.230100902,3.175887204,0.805278701,2.848429953,4.832421512,6.203283934,4.275975903,7.09972254,6.07253886,3.813530101,0.993091537,3.260214205,7.231806359,3.035928203,4.712534891,3.387839747,2.093281264,1.705664248,-2.154021053,0.289157469,0.623685231,-13.12944601
Comoros,COM,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,3.866103417,6.383855025,4.819976771,4.108956602,2.283813747,1.864296553,1.638646521,2.688442211,-3.180817225,5.092241597,-5.394573364,8.527854268,3.005699118,-5.275125057,3.608577372,-1.289674878,4.029103427,1.282244115,1.92314832,10.85127308,2.333070452,2.321623531,2.105758669,1.920949103,2.834655167,2.648016187,1.265569649,5.898947725,-1.899408599,14.00135777,3.099020986,1.499468601,5.501809656,-2.800552343,-0.153163152,4.704208444,-2.650635922,2.581996452,3.980792194,-0.980444955
Cabo Verde,CPV,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,11.96419987,-1.115938253,20.29466612,-1.216715416,15.71647378,2.04511404,11.44094699,3.215408054,10.4587035,1.098038813,2.935954118,15.52768653,3.669906015,18.90408086,7.511181033,14.49810475,1.094045086,11.57262059,2.239022063,8.055817969,-8.856556886,6.036638903,1.188913809,7.270061224,11.17254761,7.840790176,13.84105309,18.41966501,-5.418271945,-3.662802211,1.26938633,-3.21380981,2.451370198,6.625102769,-2.42199495,2.91532764,11.91473759,8.050252984,7.461901696,-1.995595449
Costa Rica,CRI,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,-1.052804738,8.445552785,9.627472022,6.222905887,19.5892575,7.904007045,7.049581718,13.05632326,6.187305066,8.898944193,10.01603732,12.47680891,8.518409426,11.55746159,3.547445255,8.731613328,10.53291265,7.546727145,5.926410704,1.160156518,-4.203990228,-13.48422059,4.081716204,11.28505684,1.495122296,6.543618318,5.06635288,1.925709308,4.825565424,2.27405078,0.985053383,11.2736892,6.154696986,3.769707689,4.413276898,-3.850903469,7.533509556,8.667597055,2.351203899,3.811775357,3.548770709,2.589447313,2.779955793,4.592220642,3.150122207,6.276529613,7.16988323,1.328490136,-5.239794439,2.815558111,2.911055945,3.816511817,-3.634439668,0.953793877,1.015036861,2.84795581,1.838592381,2.644665509,-1.523937831,1.267098664
Caribbean small states,CSS,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,-2.87537098,0.330381474,-1.367313275,7.831214134,4.113156726,2.373002508,1.064666742,-0.554115872,-1.865994793,4.549169659,-1.861716285,2.91378174,2.458458789,2.870419633,3.137271972,7.112959489,2.036504568,4.475359718,15.80567385,5.598386752,8.268180118,9.467537257,1.45006595,2.96277962,-4.407485898,0.425153534,-0.334518573,-0.979941526,1.615654638,-0.523782793,0.049896187,-2.749504381,1.125608143,0.544596199,0.622247874,
Cuba,CUB,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,8.596780654,4.817601204,3.408726517,0.966017709,9.571130682,5.454186307,8.588388068,6.482829743,1.103184021,-4.268006836,19.35118857,8.05578408,5.327395546,8.602920863,5.243557414,-4.4966566,-5.707247883,7.499300638,4.866526052,1.946436267,-18.42911541,-27.00428845,-19.41517461,4.987578385,9.425709178,13.76507376,5.329960703,-6.336749718,7.10274098,7.73176779,-1.739325962,0.445557216,0.037523452,3.320919516,7.767934705,13.4132216,3.481600136,4.064623933,0.685619717,-1.311026318,0.852582532,4.51194338,3.55530474,-2.897366031,8.811149565,-1.891171667,2.199246473,2.520576132,-3.637732062,-8.15412653
Curacao,CUW,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.079732545,1.510568234,-18.51625406,-14.52437871,-1.852397787,1.30455623,1.677605173,2.145278745,2.983876859,4.540253908,2.600474459,5.609062523,7.782050306,-4.141835518
Cyprus,CYP,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,31.96765484,24.95914498,10.95129505,10.40071412,4.830529598,-3.28411927,2.184794346,1.983505291,4.874973949,1.710020952,1.491825873,6.789549512,6.336025559,4.335321251,5.001972243,2.231808713,5.063293564,-3.160474025,2.6685859,1.126625432,-2.012617001,-0.023090627,1.70933248,2.533035538,-0.014868107,5.521149143,6.740855068,9.00555443,6.91489054,3.948050964,4.20932882,6.163264656,-1.194460568,-11.68589838,-5.185314487,-8.777760481,-11.9225496,-15.6155848,-6.316171872,2.462260889,15.60010092,11.65012127,14.89507542,9.334606053,-6.381411422
Czech Republic,CZE,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.799523967,12.43555105,5.240537964,-3.957587528,-2.458758357,-0.326886743,4.660904995,2.925243072,3.999569995,0.744343163,7.687878661,10.41559902,14.2128399,4.990504581,6.423563079,-9.927353463,6.684251111,5.222041637,-4.052733582,-2.433523371,3.286834007,4.924379013,1.994384773,6.626403966,1.375797753,1.935642288,-9.224619867
Germany,DEU,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.754890177,-5.104457565,2.925670694,-0.81894216,-2.946985158,1.803471285,-0.007673349,0.374256053,4.350043312,-0.713344814,-2.26264741,-0.382006296,2.721245514,0.366684239,5.108742231,3.65644987,-1.219254682,-13.46393785,14.70037012,5.007104315,-0.091336554,-0.755045145,4.42315674,1.31988631,4.060232255,3.402392346,1.126201467,-1.299040985,-7.352085704
Djibouti,DJI,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.934385602,8.567577121,6.114837744,14.1017412,45.3187993,9.399999977,2.000000043
Dominica,DMA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,15.23491183,-11.38759107,30.08233803,3.807728366,3.825702283,1.129570316,9.262198797,4.318347934,-0.697529709,8.39007863,14.74259202,6.222687687,8.388320831,2.415458937,6.691531373,0.966481596,0.621181263,6.922376278,3.218173213,2.998624484,7.282763533,-4.331950207,21.79909785,-2.01552596,-16.88472162,7.765631832,4.844599529,4.094427245,3.115473269,8.220363427,8.055703625,-8.096442005,2.885131508,-0.097821834,-2.513218879,-2.002142761,2.036214554,-7.038103529,8.334533929,-13.83735621,33.05294027,9.837016414,-31.52558483
Denmark,DNK,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,5.69018703,8.109004754,6.349362006,5.077161878,4.211028601,6.968774805,-2.498555805,-0.658557996,-3.606237493,3.751027838,1.653206961,0.048493149,2.103557304,4.149802725,-5.381195584,4.814772316,6.326124311,5.698322948,6.103477699,6.016421806,0.11863555,0.009444401,2.123184185,-2.544773194,-0.289340836,1.335847028,-5.32876876,8.03415664,6.071322989,0.095065257,5.371523552,2.078114695,2.956679914,3.840421461,-0.984257373,-1.591042768,-1.210968455,2.606378055,-0.863813832,3.786826044,-2.476355709,-1.214600282,-10.59174975,0.151132034,2.750127538,1.600502348,-1.266437636,0.451923792,1.446234243,5.777910451,5.965406834,0.96605222,3.777751944,-0.726393624
Dominican Republic,DOM,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,10.04516846,-4.199909973,15.23632935,9.225504181,17.84763249,16.89226399,20.62015446,5.146343127,8.018867925,7.560043668,5.861456483,-2.408916587,7.908633182,4.31318994,3.327514728,-4.424031253,9.147149801,0.921052632,-6.258148631,7.307157377,18.90329013,-0.628878082,5.476331111,-6.094536,-2.344340671,12.79927054,8.292931468,6.280841671,6.18429908,7.465168048,11.04052994,9.532255982,10.81806596,3.139937461,-1.126656028,5.968075845,-2.748144656,3.016607196,8.615789733,9.691368025,4.121400046,1.919282584,-4.514694413,9.501614176,2.023640813,-0.768726225,9.530165304,9.037360698,8.091059079,6.838078714,3.189553457,7.79948904,5.970158844,-6.344816848
Algeria,DZA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.519073876,-0.826501156,4.039292844,7.372694658,2.968411171,5.368947806,-2.279572955,-0.498991784,-2.215619769,-6.446853849,-1.333515882,-2.337894702,-2.446837905,-4.829509288,0.015839144,0.932941057,6.787121754,-0.665671906,-4.149382071,-3.147695825,-8.652951795
East Asia & Pacific (excluding high income),EAP,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,-20.55221181,-3.68261429,6.439868988,12.1714465,13.24181424,13.16166282,-5.599319955,0.928585969,21.62725639,22.48923086,10.90720777,8.439300784,9.698651799,4.53133964,10.25779504,5.049880185,11.74319132,10.56915077,9.05040549,10.95981643,4.116116634,3.208812553,7.137307142,9.44060253,7.656774667,8.240485172,9.919603037,11.43974625,4.673843125,4.82359942,11.26398802,14.8949818,15.09366152,15.53271352,13.02315528,11.60727008,9.124058989,3.304591989,6.925790122,8.960426531,6.86525932,8.616980971,11.01354789,9.916522962,10.63803412,11.77109448,13.08240495,8.719623376,8.846455985,11.43450763,9.952693365,8.065076431,7.568593035,6.964273867,5.82318449,5.93430149,5.787746387,5.712967105,4.853114889,1.77940408
Early-demographic dividend,EAR,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,5.913655198,5.896673513,8.569667492,9.388676318,11.6617501,8.634349622,10.23262257,11.41408601,6.220626023,-3.000223872,11.26200801,3.226214146,-2.699365072,4.452460269,-0.303028187,3.212247019,-3.621621725,-4.662044526,0.795558628,-1.015840442,5.200799019,2.427664658,4.487569732,3.354736419,7.75736269,6.941612287,3.735301693,2.771853404,4.35580729,1.72489821,6.573100613,4.540296016,1.146402453,0.090275603,5.091422795,-0.649845251,1.377896297,6.226940706,6.429156102,5.498743214,6.210363264,4.386562159,2.940026751,-1.321588465,6.457565701,5.549764122,1.97600555,2.929376592,3.93176744,4.052010492,4.507400926,3.627238751,2.716890606,-0.354265792,-4.996181704
East Asia & Pacific,EAS,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,11.55681738,9.368772185,10.01970104,3.865174645,10.30984593,6.153919708,11.94787256,9.978813851,8.097831113,9.889627165,5.001575332,2.98506837,7.335937685,9.500351501,6.285104346,8.341407376,9.27357244,10.09108556,4.508715401,3.925847657,10.14003622,13.61863997,13.91234336,14.52943891,6.867336711,7.139004714,3.978171172,0.044336504,3.088970064,5.733528235,1.46685198,4.054873467,7.084939016,7.209081828,7.700530406,8.227939827,9.181947841,5.242395389,1.283274153,11.60286527,6.508064261,6.167366563,6.107554687,6.116879596,5.001292143,4.747197475,5.438846822,5.033811529,3.670164188,1.924395911
Europe & Central Asia (excluding high income),ECA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.331195756,-18.28423894,-11.45993677,-18.66822489,-3.505287764,-1.761489429,2.247841703,-1.311556076,3.691430149,10.07589015,3.104696056,5.230183887,9.045411758,10.39446021,6.12813441,8.165421566,6.710840363,2.778099266,-8.445145873,6.607274276,7.709931152,2.236033016,3.276667537,1.42773496,0.945715175,2.690643846,4.475767294,2.370487957,0.780293056,-1.57288615
Europe & Central Asia,ECS,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.835386641,-4.254198327,-0.140713233,1.265617764,0.122379896,2.191356048,1.937006465,2.813953757,4.59468795,1.643762702,1.066858335,1.818831361,3.264277269,1.997302576,4.29497087,3.271612306,-0.944374354,-9.800698461,4.993475259,2.504452001,-0.917048111,0.047085438,1.733289575,2.795371912,2.075073405,3.282449834,2.166963513,0.986679477,-5.616970571
Ecuador,ECU,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,8.022432416,0.539953112,5.187630913,14.61207832,10.54460307,-2.146751294,8.680752324,1.112576484,6.149198529,8.26087731,16.76758386,10.30124413,29.63015923,7.441080374,9.609216753,8.266954815,-3.013877427,7.901839832,1.006736193,-2.269256733,0.764907835,-0.269528544,3.021676035,3.162707197,4.59262597,3.825894915,-7.66236039,13.02692772,-0.361891502,2.216585626,2.304009976,1.973845733,3.814052832,7.204917646,-0.345394968,-1.617356388,1.750829625,0.458845695,-6.358090085,10.95626651,6.160615812,4.552370519,2.728742515,15.21335666,4.426151185,4.60519913,-0.832352922,6.658137391,-0.17438378,3.100220948,8.963544435,6.531278147,4.373771214,3.64206719,-0.492740682,-1.508637818,0.028263427,-1.005764851,0.162961535,-8.226703059
"Egypt, Arab Rep.",EGY,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,9.309689677,17.06257242,7.894085622,12.17889908,3.20997751,2.595087163,-0.521336165,-4.988354037,13.58529111,6.312860018,7.786526684,3.192640693,2.163083377,7.712049275,16.61375905,12.96447378,12.37607511,13.29749942,9.7205033,14.14050127,14.90724728,2.305343311,10.30087446,11.99946251,11.56568686,2.882030326,2.550433783,5.621257485,6.137056197,5.401615827,5.302166449,1.50394035,2.226901317,5.451573908,5.012632431,4.910840633,4.601954113,6.735831916,6.683757777,7.402539715,0.290354559,1.854933072,2.677518224,3.120045078,12.10866462,6.625471221,6.991684593,5.411583603,4.419066597,0.423601704,1.0816339,0.920759455,2.103730485,1.665265192,0.69027276,2.123399025,6.42191894,5.759734777,0.550236163
Euro area,EMU,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.137939525,-3.94828611,2.786868628,1.475962737,-0.181568089,2.027076046,2.240421633,2.328214425,4.588740455,1.381471676,0.120209915,0.572772506,2.502896534,1.282414682,3.619030499,3.137444107,-1.946950334,-11.08864505,5.196101145,1.535707471,-2.167715257,-1.394956872,1.604656809,3.074955147,2.512750149,3.034330987,1.948456892,0.590721234,-6.628162262
Eritrea,ERI,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.43391378,13.95555334,21.21684861,36.93693326,19.75250852,-6.461737109,2.810794354,-6.365614423,-8.300944193,8.189224919,13.63054671,4.568952697,-9.001878753,-7.884605875,1.735511066,1.443841557,-0.24226238,,,,,,,,,,,
Spain,ESP,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.653483803,4.095216383,4.680172352,5.395128829,5.192316821,4.676750397,1.541783751,2.275630758,1.039665797,2.555052588,2.623959794,1.286418964,-1.022721301,-9.678367127,-3.011502812,-4.792884823,-6.559993209,-5.719178393,0.655222752,3.605155967,4.045182601,3.446989712,0.571308386,2.424617486,-10.44394256
Estonia,EST,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.967329403,13.48596943,6.694658898,-6.027178453,20.06461617,8.872610078,7.291125905,8.901783393,3.807769583,12.31032071,9.396979712,7.261703714,-2.900704144,-23.62534764,10.9720371,15.24335613,2.736367123,1.84358376,2.707453297,0.246231746,6.17382173,6.328935696,7.647152592,-2.399156297,-4.035190766
Ethiopia,ETH,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,8.918681614,7.657431523,4.665137475,8.141035036,4.39345391,6.056419762,-4.1106262,-1.48140297,-4.868957789,-18.43128402,-19.86214205,26.89780863,7.209447726,8.126291563,4.341592053,3.678112962,5.206390559,5.48374363,5.348708188,5.114180727,8.32587445,6.475584149,11.64520548,9.431168853,10.16407442,9.523255064,10.13032771,9.673308143,10.81715582,15.01086434,19.63782487,24.10271589,17.04233384,19.84619306,23.9440503,20.5721408,12.73994954,12.55571687,9.635114899
European Union,EUU,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.260812845,-3.979366729,3.126964718,2.050815063,0.13113784,2.054508854,2.229408286,2.390183855,4.520003559,1.389586399,0.368491308,0.843719146,2.95632657,1.601799798,4.168814753,3.395899107,-1.32869723,-10.56229051,5.163069834,1.952741515,-2.214702691,-1.382504089,1.843645377,3.302440089,2.451270104,3.254031866,2.11340592,0.792405673,-6.344716202
Fragile and conflict affected situations,FCS,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,-3.168460245,0.721192034,1.8215888,5.297761402,7.085994037,0.974628713,1.941933507,3.486755589,0.722506626,3.294643501,1.989112228,4.05460891,5.576929401,7.711713956,-0.511812162,-10.41097483,-2.880872048,-1.192544094,4.286825112,0.940123837,6.169508944,9.450057475,8.117295893,5.373347989,9.599475995,1.089025632,2.813663236,3.32232989,4.946923632,3.765098694,8.689809207,8.32070773,-2.541759779,-17.91322996,8.134884749,0.10778866,-7.665175339,-0.522739153,-0.974170338,0.54902441,3.864812747,6.195157224,-2.362943742,0.697389501,-1.239120262
Fiji,FJI,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,12.59752011,13.15389245,9.797624005,-9.893297085,9.687822014,0,7.556446079,9.489047525,-4.250005177,-4.786770127,3.107857559,11.17022724,-0.079757863,15.96169967,1.376469773,6.313636391,-5.874837298,-7.326993709,2.12297733,-6.881728844,11.54734052,-15.04485074,-6.49877643,28.68635642,3.049916199,-1.587519348,10.17369239,5.539636971,3.936666949,1.719618726,7.405540057,3.034223438,1.206131585,8.063770891,-5.442569412,7.27053396,2.25925483,0.842296659,10.02328288,-6.633477604,0.663292408,-5.151560134,14.08593923,1.042939094,6.533354773,-9.790103544,-2.240492898,4.422694007,14.38523049,6.89294215,7.241962154,4.208882337,5.486041135,-0.447678004,-6.491334482
France,FRA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,7.93744172,6.640266451,7.353343661,9.778770246,6.590709734,5.884625462,4.914836359,3.258968063,7.112459104,9.123481042,7.706511027,2.436116908,6.236081106,5.679020559,-2.244670702,3.083022384,3.191672173,1.236683047,0.990188418,0.594786513,-1.129631351,-0.070354689,0.085390768,-1.018402235,0.631659727,1.38582996,1.18495619,5.27224465,3.956160334,4.03637491,0.712149709,1.35427153,-4.136743732,0.773737907,3.052729664,-0.328624584,0.998816111,3.970426163,3.8026769,5.285602056,2.424392817,0.451407216,1.151309675,2.344129373,1.313155167,1.918349831,2.643805766,-2.946467641,-5.958006088,0.468514132,1.376095523,-0.975949074,0.665773924,-0.428811332,0.143314266,-0.05823385,1.370293905,1.845854872,1.933174015,-11.22997319
Faroe Islands,FRO,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.37603989,-16.66880377,15.46725606,0.740215765,6.550457281,3.037758954,-12.21451809,-4.562526515,-3.905315387,-2.425899848,-20.86578215,-7.709928372,10.372117,35.49045556,18.03830195,11.92978092,-1.290066968,-20.05276657,-28.62198385,-6.200838902,6.395859244,2.854416998,-7.3495617,-2.524532795,-9.951606784
Gabon,GAB,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,-6.572029441,4.877133745,-3.112144518,13.49455418,0.130123746,1.754385787,-17.81609167,-0.466200758,23.94613583,16.48559282,-8.085969177,1.047089616,6.272740508,9.052314432,5.23671983,3.568019094,3.652494526,1.345042242,-13.51321707,-9.372225746,0.839630563,-0.60270033,3.354238695,1.399005883,2.159314004,-14.20411731,3.114538272,-12.51354912,-3.600807832,13.21867358,8.267255537,-0.126231523,2.416567514,0.609903745,2.303201571,-0.178731509,-6.605679178,-0.843786754,6.77547912,-2.194235049
United Kingdom,GBR,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.839472222,-0.947347154,1.017921793,3.641088248,1.548699366,1.429271144,1.69494864,3.567246061,5.206688009,1.719783176,1.619411846,1.392695774,1.313856657,-1.238012437,-0.625146031,2.350357318,-0.548675711,-2.918571722,-8.203981994,1.857195417,-2.947957584,0.115494351,2.948856056,2.241752933,4.285448277,-0.380296983,1.258502462,1.76962969,2.443485619,-11.19434731
Georgia,GEO,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.71732322,9.186584765,13.17726385,14.4752121,-4.695695645,-3.789072524,-3.635896416,9.510713144,11.17860063,3.664985641,6.981300992,2.619446111,6.682258089,4.369552613,-0.531489564,2.70491999,-6.837138908
Ghana,GHA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.08452481,15.07006266,4.48682828,6.947396653,41.63977037,11.0435704,4.985571413,1.13094972,1.151301931,4.322687408,15.61442038,10.50299408,6.365811984,-3.564117777
Gibraltar,GIB,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.233256352,3.064186726,3.106390753,3.534821932,-0.927361284,1.1114831,7.069135496,1.906103385,6.762787988,7.96782083,3.3107874,4.83905243,6.237797576,4.40622143,5.150197299,5.0768163,0.084248093,2.993899532,3.758226717,0.999557913,1.809907167,7.304243422,-4.355358851,1.247649984,0.715785909,3.972637909,-4.470237591,6.662011332,-3.003864648,18.91570358,22.70684988,11.38762048,7.321812387,21.50784709
"Gambia, The",GMB,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.821443971,3.935136841,2.589573147,-1.018202373,-0.733118734,2.899176041,4.483455125,5.164272237,3.629139458,9.573101562,22.61226659,19.22001111,-3.5477608,2.028050799,14.77138037,9.914548591
Guinea-Bissau,GNB,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.628390835,16.27489222,6.760097109,-14.02228516,7.006491945,4.161423692,-5.561308137,5.114441043,4.685225026,6.790110643,-0.911670943,4.982834723,4.69961693,2.784222738,5.124153499,3.59591021,11.90567301,0.543498041,4.157709973,-0.695229933
Equatorial Guinea,GNQ,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.21859122,18.06552835,0.77573499,-14.23932069,6.519697352,7.804116173,-9.224763319,0.116608325,-12.25018389,-11.03367935,-6.59633358,-11.71785672,-8.69945039,-6.094949011
